"dataset_id"	"male"	"female"	"unknown"	"total"	"date_study"	"repository"	"year"	"total_all"	"label"	"c"
"283"	"EGAS00001000379"	0	0	2251	2251	2012-10-19	"EGA"	"2012"	162	"U"	1
"284"	"EGAS00001000380"	0	0	2323	2323	2012-10-19	"EGA"	"2012"	162	"U"	1
"285"	"EGAS00001000381"	0	0	275	275	2012-10-22	"EGA"	"2012"	162	"U"	1
"286"	"EGAS00001000382"	0	0	11	11	2012-10-23	"EGA"	"2012"	162	"U"	1
"287"	"EGAS00001000384"	0	0	68	68	2012-10-25	"EGA"	"2012"	162	"U"	1
"288"	"EGAS00001000385"	0	0	10	10	2012-10-25	"EGA"	"2012"	162	"U"	1
"289"	"EGAS00001000386"	0	0	477	477	2012-10-29	"EGA"	"2012"	162	"U"	1
"290"	"EGAS00001000387"	0	0	15	15	2012-10-29	"EGA"	"2012"	162	"U"	1
"291"	"EGAS00001000388"	0	0	5	5	2012-10-29	"EGA"	"2012"	162	"U"	1
"292"	"EGAS00001000390"	0	0	3	3	2012-10-31	"EGA"	"2012"	162	"U"	1
"293"	"EGAS00001000392"	0	0	1003	1003	2012-11-01	"EGA"	"2012"	162	"U"	1
"294"	"EGAS00001000393"	0	0	219	219	2012-11-07	"EGA"	"2012"	162	"U"	1
"295"	"EGAS00001000398"	0	0	110	110	2012-11-30	"EGA"	"2012"	162	"U"	1
"296"	"EGAS00001000402"	0	0	11	11	2012-12-06	"EGA"	"2012"	162	"U"	1
"297"	"EGAS00001000403"	0	0	46	46	2012-12-14	"EGA"	"2012"	162	"U"	1
"298"	"EGAS00001000404"	0	0	360	360	2012-12-14	"EGA"	"2012"	162	"U"	1
"299"	"EGAS00001000405"	0	0	14	14	2012-12-14	"EGA"	"2012"	162	"U"	1
"300"	"EGAS00001000406"	0	0	1036	1036	2012-12-14	"EGA"	"2012"	162	"U"	1
"301"	"EGAS00001000407"	0	0	1213	1213	2012-12-14	"EGA"	"2012"	162	"U"	1
"302"	"EGAS00001000408"	0	0	38	38	2012-12-14	"EGA"	"2012"	162	"U"	1
"303"	"EGAS00001000409"	0	0	20	20	2012-12-14	"EGA"	"2012"	162	"U"	1
"304"	"EGAS00001000410"	0	0	10	10	2012-12-14	"EGA"	"2012"	162	"U"	1
"305"	"EGAS00001000413"	0	0	6	6	2013-01-15	"EGA"	"2013"	145	"U"	1
"306"	"EGAS00001000416"	0	0	100	100	2013-01-21	"EGA"	"2013"	145	"U"	1
"307"	"EGAS00001000417"	0	0	100	100	2013-01-21	"EGA"	"2013"	145	"U"	1
"308"	"EGAS00001000419"	0	0	12	12	2013-01-28	"EGA"	"2013"	145	"U"	1
"309"	"EGAS00001000420"	0	0	3	3	2013-01-28	"EGA"	"2013"	145	"U"	1
"310"	"EGAS00001000421"	0	0	110	110	2013-01-30	"EGA"	"2013"	145	"U"	1
"311"	"EGAS00001000423"	0	0	6	6	2013-02-01	"EGA"	"2013"	145	"U"	1
"312"	"EGAS00001000425"	0	0	16	16	2013-02-04	"EGA"	"2013"	145	"U"	1
"313"	"EGAS00001000426"	0	0	46	46	2013-02-05	"EGA"	"2013"	145	"U"	1
"314"	"EGAS00001000427"	0	0	18	18	2013-02-05	"EGA"	"2013"	145	"U"	1
"315"	"EGAS00001000428"	0	0	47	47	2013-02-05	"EGA"	"2013"	145	"U"	1
"316"	"EGAS00001000429"	0	0	1	1	2013-02-06	"EGA"	"2013"	145	"U"	1
"317"	"EGAS00001000430"	0	0	9	9	2013-02-13	"EGA"	"2013"	145	"U"	1
"318"	"EGAS00001000433"	0	0	2	2	2013-02-15	"EGA"	"2013"	145	"U"	1
"319"	"EGAS00001000434"	0	0	10	10	2013-02-15	"EGA"	"2013"	145	"U"	1
"320"	"EGAS00001000435"	0	0	3	3	2013-02-15	"EGA"	"2013"	145	"U"	1
"321"	"EGAS00001000436"	0	0	31	31	2013-02-15	"EGA"	"2013"	145	"U"	1
"322"	"EGAS00001000437"	0	0	2	2	2013-02-18	"EGA"	"2013"	145	"U"	1
"323"	"EGAS00001000439"	0	0	1	1	2013-02-22	"EGA"	"2013"	145	"U"	1
"324"	"EGAS00001000441"	0	0	60	60	2013-02-25	"EGA"	"2013"	145	"U"	1
"325"	"EGAS00001000443"	0	0	108	108	2013-02-28	"EGA"	"2013"	145	"U"	1
"326"	"EGAS00001000447"	0	0	160	160	2013-03-11	"EGA"	"2013"	145	"U"	1
"327"	"EGAS00001000449"	0	0	962	962	2013-03-12	"EGA"	"2013"	145	"U"	1
"328"	"EGAS00001000458"	0	0	100	100	2013-03-20	"EGA"	"2013"	145	"U"	1
"329"	"EGAS00001000460"	0	0	106	106	2013-03-20	"EGA"	"2013"	145	"U"	1
"330"	"EGAS00001000464"	0	0	4	4	2013-03-25	"EGA"	"2013"	145	"U"	1
"331"	"EGAS00001000466"	0	0	341	341	2013-03-26	"EGA"	"2013"	145	"U"	1
"332"	"EGAS00001000468"	0	0	144	144	2013-03-26	"EGA"	"2013"	145	"U"	1
"333"	"EGAS00001000470"	0	0	1	1	2013-03-26	"EGA"	"2013"	145	"U"	1
"334"	"EGAS00001000472"	0	0	24	24	2013-03-27	"EGA"	"2013"	145	"U"	1
"335"	"EGAS00001000474"	0	0	20	20	2013-03-27	"EGA"	"2013"	145	"U"	1
"336"	"EGAS00001000476"	0	0	52069	52069	2013-04-04	"EGA"	"2013"	145	"U"	1
"337"	"EGAS00001000478"	0	0	8	8	2013-04-05	"EGA"	"2013"	145	"U"	1
"338"	"EGAS00001000480"	0	0	100	100	2013-04-09	"EGA"	"2013"	145	"U"	1
"339"	"EGAS00001000482"	0	0	6	6	2013-04-09	"EGA"	"2013"	145	"U"	1
"340"	"EGAS00001000486"	0	0	10	10	2013-04-12	"EGA"	"2013"	145	"U"	1
"341"	"EGAS00001000490"	0	0	6	6	2013-04-22	"EGA"	"2013"	145	"U"	1
"342"	"EGAS00001000492"	0	0	35	35	2013-04-23	"EGA"	"2013"	145	"U"	1
"343"	"EGAS00001000501"	0	0	33	33	2013-05-01	"EGA"	"2013"	145	"U"	1
"344"	"EGAS00001000505"	0	0	20	20	2013-05-08	"EGA"	"2013"	145	"U"	1
"345"	"EGAS00001000506"	0	0	89	89	2013-05-08	"EGA"	"2013"	145	"U"	1
"346"	"EGAS00001000510"	0	0	72	72	2013-05-13	"EGA"	"2013"	145	"U"	1
"347"	"EGAS00001000511"	0	0	1156	1156	2013-05-15	"EGA"	"2013"	145	"U"	1
"348"	"EGAS00001000514"	0	0	2329	2329	2013-05-20	"EGA"	"2013"	145	"U"	1
"349"	"EGAS00001000515"	0	0	166	166	2013-05-22	"EGA"	"2013"	145	"U"	1
"350"	"EGAS00001000518"	0	0	107	107	2013-05-24	"EGA"	"2013"	145	"U"	1
"351"	"EGAS00001000520"	0	0	1	1	2013-05-24	"EGA"	"2013"	145	"U"	1
"352"	"EGAS00001000521"	0	0	30	30	2013-05-24	"EGA"	"2013"	145	"U"	1
"353"	"EGAS00001000523"	0	0	150	150	2013-05-28	"EGA"	"2013"	145	"U"	1
"354"	"EGAS00001000525"	0	0	288	288	2013-05-31	"EGA"	"2013"	145	"U"	1
"355"	"EGAS00001000528"	0	0	2	2	2013-06-05	"EGA"	"2013"	145	"U"	1
"356"	"EGAS00001000531"	0	0	6	6	2013-06-10	"EGA"	"2013"	145	"U"	1
"357"	"EGAS00001000532"	0	0	1195	1195	2013-06-10	"EGA"	"2013"	145	"U"	1
"358"	"EGAS00001000533"	0	0	2	2	2013-06-11	"EGA"	"2013"	145	"U"	1
"359"	"EGAS00001000536"	0	0	50	50	2013-06-14	"EGA"	"2013"	145	"U"	1
"360"	"EGAS00001000544"	0	0	179	179	2013-06-17	"EGA"	"2013"	145	"U"	1
"361"	"EGAS00001000546"	0	0	66	66	2013-06-25	"EGA"	"2013"	145	"U"	1
"362"	"EGAS00001000549"	0	0	54	54	2013-06-26	"EGA"	"2013"	145	"U"	1
"363"	"EGAS00001000551"	0	0	57	57	2013-07-02	"EGA"	"2013"	145	"U"	1
"364"	"EGAS00001000554"	0	0	22	22	2013-07-06	"EGA"	"2013"	145	"U"	1
"365"	"EGAS00001000557"	0	0	12	12	2013-07-10	"EGA"	"2013"	145	"U"	1
"366"	"EGAS00001000561"	0	0	150	150	2013-07-24	"EGA"	"2013"	145	"U"	1
"367"	"EGAS00001000562"	0	0	2	2	2013-07-25	"EGA"	"2013"	145	"U"	1
"368"	"EGAS00001000563"	0	0	18	18	2013-07-25	"EGA"	"2013"	145	"U"	1
"369"	"EGAS00001000564"	0	0	96	96	2013-07-26	"EGA"	"2013"	145	"U"	1
"370"	"EGAS00001000565"	0	0	13	13	2013-07-26	"EGA"	"2013"	145	"U"	1
"371"	"EGAS00001000566"	0	0	1	1	2013-07-28	"EGA"	"2013"	145	"U"	1
"372"	"EGAS00001000567"	0	0	452	452	2013-07-30	"EGA"	"2013"	145	"U"	1
"373"	"EGAS00001000569"	0	0	400	400	2013-07-31	"EGA"	"2013"	145	"U"	1
"374"	"EGAS00001000571"	0	0	1	1	2013-08-01	"EGA"	"2013"	145	"U"	1
"375"	"EGAS00001000574"	0	0	1629	1629	2013-08-07	"EGA"	"2013"	145	"U"	1
"376"	"EGAS00001000578"	0	0	19	19	2013-09-11	"EGA"	"2013"	145	"U"	1
"377"	"EGAS00001000579"	0	0	102	102	2013-09-13	"EGA"	"2013"	145	"U"	1
"378"	"EGAS00001000587"	0	0	364	364	2013-09-26	"EGA"	"2013"	145	"U"	1
"379"	"EGAS00001000588"	0	0	8	8	2013-09-26	"EGA"	"2013"	145	"U"	1
"380"	"EGAS00001000589"	0	0	4	4	2013-09-26	"EGA"	"2013"	145	"U"	1
"381"	"EGAS00001000590"	0	0	4	4	2013-09-26	"EGA"	"2013"	145	"U"	1
"382"	"EGAS00001000591"	0	0	2	2	2013-09-26	"EGA"	"2013"	145	"U"	1
"383"	"EGAS00001000597"	0	0	190	190	2013-10-12	"EGA"	"2013"	145	"U"	1
"384"	"EGAS00001000598"	0	0	1357	1357	2013-10-14	"EGA"	"2013"	145	"U"	1
"385"	"EGAS00001000600"	0	0	86	86	2013-10-15	"EGA"	"2013"	145	"U"	1
"386"	"EGAS00001000602"	0	0	5	5	2013-10-16	"EGA"	"2013"	145	"U"	1
"387"	"EGAS00001000603"	0	0	454	454	2013-10-16	"EGA"	"2013"	145	"U"	1
"388"	"EGAS00001000606"	0	0	3	3	2013-10-17	"EGA"	"2013"	145	"U"	1
"389"	"EGAS00001000607"	0	0	569	569	2013-10-21	"EGA"	"2013"	145	"U"	1
"390"	"EGAS00001000610"	0	0	705	705	2013-10-22	"EGA"	"2013"	145	"U"	1
"391"	"EGAS00001000612"	0	0	45	45	2013-10-24	"EGA"	"2013"	145	"U"	1
"392"	"EGAS00001000613"	0	0	6	6	2013-10-24	"EGA"	"2013"	145	"U"	1
"393"	"EGAS00001000615"	0	0	10	10	2013-10-24	"EGA"	"2013"	145	"U"	1
"394"	"EGAS00001000616"	0	0	52	52	2013-10-24	"EGA"	"2013"	145	"U"	1
"395"	"EGAS00001000617"	0	0	14	14	2013-10-28	"EGA"	"2013"	145	"U"	1
"396"	"EGAS00001000619"	0	0	10	10	2013-10-31	"EGA"	"2013"	145	"U"	1
"397"	"EGAS00001000620"	0	0	247	247	2013-10-31	"EGA"	"2013"	145	"U"	1
"398"	"EGAS00001000622"	0	0	190	190	2013-11-05	"EGA"	"2013"	145	"U"	1
"399"	"EGAS00001000626"	0	0	32	32	2013-11-12	"EGA"	"2013"	145	"U"	1
"400"	"EGAS00001000627"	0	0	38	38	2013-11-13	"EGA"	"2013"	145	"U"	1
"401"	"EGAS00001000641"	0	0	126	126	2013-11-26	"EGA"	"2013"	145	"U"	1
"402"	"EGAS00001000642"	0	0	18	18	2013-11-27	"EGA"	"2013"	145	"U"	1
"403"	"EGAS00001000643"	0	0	305	305	2013-11-27	"EGA"	"2013"	145	"U"	1
"404"	"EGAS00001000648"	0	0	993	993	2013-12-11	"EGA"	"2013"	145	"U"	1
"405"	"EGAS00001000649"	0	0	8	8	2013-12-11	"EGA"	"2013"	145	"U"	1
"406"	"EGAS00001000650"	0	0	113	113	2013-12-12	"EGA"	"2013"	145	"U"	1
"407"	"EGAS00001000651"	0	0	330	330	2013-12-13	"EGA"	"2013"	145	"U"	1
"408"	"EGAS00001000653"	0	0	50	50	2013-12-17	"EGA"	"2013"	145	"U"	1
"409"	"EGAS00001000654"	0	0	1565	1565	2013-12-17	"EGA"	"2013"	145	"U"	1
"410"	"EGAS00001000655"	0	0	62	62	2013-12-17	"EGA"	"2013"	145	"U"	1
"411"	"EGAS00001000659"	0	0	25	25	2013-12-23	"EGA"	"2013"	145	"U"	1
"412"	"EGAS00001000660"	0	0	2	2	2013-12-24	"EGA"	"2013"	145	"U"	1
"413"	"EGAS00001000663"	0	0	48	48	2014-01-09	"EGA"	"2014"	219	"U"	1
"414"	"EGAS00001000671"	0	0	62	62	2014-01-21	"EGA"	"2014"	219	"U"	1
"415"	"EGAS00001000673"	0	0	68	68	2014-01-21	"EGA"	"2014"	219	"U"	1
"416"	"EGAS00001000677"	0	0	198	198	2014-01-22	"EGA"	"2014"	219	"U"	1
"417"	"EGAS00001000679"	0	0	76	76	2014-01-24	"EGA"	"2014"	219	"U"	1
"418"	"EGAS00001000685"	0	0	16	16	2014-01-28	"EGA"	"2014"	219	"U"	1
"419"	"EGAS00001000691"	0	0	6	6	2014-02-05	"EGA"	"2014"	219	"U"	1
"420"	"EGAS00001000692"	0	0	60	60	2014-02-05	"EGA"	"2014"	219	"U"	1
"421"	"EGAS00001000703"	0	0	170	170	2014-02-07	"EGA"	"2014"	219	"U"	1
"422"	"EGAS00001000707"	0	0	401	401	2014-02-18	"EGA"	"2014"	219	"U"	1
"423"	"EGAS00001000708"	0	0	99	99	2014-02-19	"EGA"	"2014"	219	"U"	1
"424"	"EGAS00001000709"	0	0	176	176	2014-02-20	"EGA"	"2014"	219	"U"	1
"425"	"EGAS00001000711"	0	0	155	155	2014-02-25	"EGA"	"2014"	219	"U"	1
"426"	"EGAS00001000712"	0	0	106	106	2014-02-26	"EGA"	"2014"	219	"U"	1
"427"	"EGAS00001000713"	0	0	3781	3781	2014-02-26	"EGA"	"2014"	219	"U"	1
"428"	"EGAS00001000714"	0	0	38	38	2014-02-28	"EGA"	"2014"	219	"U"	1
"429"	"EGAS00001000716"	0	0	16	16	2014-02-28	"EGA"	"2014"	219	"U"	1
"430"	"EGAS00001000717"	0	0	130	130	2014-03-05	"EGA"	"2014"	219	"U"	1
"431"	"EGAS00001000718"	0	0	6	6	2014-03-05	"EGA"	"2014"	219	"U"	1
"432"	"EGAS00001000720"	0	0	54	54	2014-03-06	"EGA"	"2014"	219	"U"	1
"433"	"EGAS00001000721"	0	0	54	54	2014-03-06	"EGA"	"2014"	219	"U"	1
"434"	"EGAS00001000722"	0	0	106	106	2014-03-07	"EGA"	"2014"	219	"U"	1
"435"	"EGAS00001000728"	0	0	64	64	2014-03-07	"EGA"	"2014"	219	"U"	1
"436"	"EGAS00001000729"	0	0	80	80	2014-03-10	"EGA"	"2014"	219	"U"	1
"437"	"EGAS00001000730"	0	0	94	94	2014-03-14	"EGA"	"2014"	219	"U"	1
"438"	"EGAS00001000731"	0	0	14	14	2014-03-14	"EGA"	"2014"	219	"U"	1
"439"	"EGAS00001000732"	0	0	335	335	2014-03-14	"EGA"	"2014"	219	"U"	1
"440"	"EGAS00001000733"	0	0	7	7	2014-03-17	"EGA"	"2014"	219	"U"	1
"441"	"EGAS00001000734"	0	0	1	1	2014-03-18	"EGA"	"2014"	219	"U"	1
"442"	"EGAS00001000740"	0	0	6	6	2014-03-20	"EGA"	"2014"	219	"U"	1
"443"	"EGAS00001000741"	0	0	4	4	2014-03-20	"EGA"	"2014"	219	"U"	1
"444"	"EGAS00001000742"	0	0	6	6	2014-03-20	"EGA"	"2014"	219	"U"	1
"445"	"EGAS00001000743"	0	0	24	24	2014-03-20	"EGA"	"2014"	219	"U"	1
"446"	"EGAS00001000744"	0	0	253	253	2014-03-21	"EGA"	"2014"	219	"U"	1
"447"	"EGAS00001000747"	0	0	177	177	2014-03-26	"EGA"	"2014"	219	"U"	1
"448"	"EGAS00001000750"	0	0	44	44	2014-03-28	"EGA"	"2014"	219	"U"	1
"449"	"EGAS00001000751"	0	0	18	18	2014-03-28	"EGA"	"2014"	219	"U"	1
"450"	"EGAS00001000756"	0	0	26	26	2014-03-31	"EGA"	"2014"	219	"U"	1
"451"	"EGAS00001000758"	0	0	12	12	2014-04-02	"EGA"	"2014"	219	"U"	1
"452"	"EGAS00001000763"	0	0	11	11	2014-04-08	"EGA"	"2014"	219	"U"	1
"453"	"EGAS00001000764"	0	0	192	192	2014-04-10	"EGA"	"2014"	219	"U"	1
"454"	"EGAS00001000765"	0	0	1860	1860	2014-04-10	"EGA"	"2014"	219	"U"	1
"455"	"EGAS00001000767"	0	0	32	32	2014-04-11	"EGA"	"2014"	219	"U"	1
"456"	"EGAS00001000768"	0	0	2	2	2014-04-14	"EGA"	"2014"	219	"U"	1
"457"	"EGAS00001000789"	0	0	14	14	2014-04-30	"EGA"	"2014"	219	"U"	1
"458"	"EGAS00001000790"	0	0	341	341	2014-04-30	"EGA"	"2014"	219	"U"	1
"459"	"EGAS00001000808"	0	0	541	541	2014-05-08	"EGA"	"2014"	219	"U"	1
"460"	"EGAS00001000812"	0	0	33	33	2014-05-09	"EGA"	"2014"	219	"U"	1
"461"	"EGAS00001000813"	0	0	8	8	2014-05-09	"EGA"	"2014"	219	"U"	1
"462"	"EGAS00001000814"	0	0	5817	5817	2014-05-09	"EGA"	"2014"	219	"U"	1
"463"	"EGAS00001000815"	0	0	88	88	2014-05-13	"EGA"	"2014"	219	"U"	1
"464"	"EGAS00001000816"	0	0	66	66	2014-05-13	"EGA"	"2014"	219	"U"	1
"465"	"EGAS00001000826"	0	0	37	37	2014-05-19	"EGA"	"2014"	219	"U"	1
"466"	"EGAS00001000830"	0	0	18	18	2014-05-22	"EGA"	"2014"	219	"U"	1
"467"	"EGAS00001000836"	0	0	94	94	2014-05-30	"EGA"	"2014"	219	"U"	1
"468"	"EGAS00001000839"	0	0	2281	2281	2014-06-02	"EGA"	"2014"	219	"U"	1
"469"	"EGAS00001000845"	0	0	125	125	2014-06-03	"EGA"	"2014"	219	"U"	1
"470"	"EGAS00001000851"	0	0	12	12	2014-06-05	"EGA"	"2014"	219	"U"	1
"471"	"EGAS00001000852"	0	0	4	4	2014-06-05	"EGA"	"2014"	219	"U"	1
"472"	"EGAS00001000854"	0	0	233	233	2014-06-10	"EGA"	"2014"	219	"U"	1
"473"	"EGAS00001000857"	0	0	3	3	2014-06-12	"EGA"	"2014"	219	"U"	1
"474"	"EGAS00001000858"	0	0	215	215	2014-06-12	"EGA"	"2014"	219	"U"	1
"475"	"EGAS00001000859"	0	0	415	415	2014-06-12	"EGA"	"2014"	219	"U"	1
"476"	"EGAS00001000860"	0	0	2	2	2014-06-12	"EGA"	"2014"	219	"U"	1
"477"	"EGAS00001000864"	0	0	176	176	2014-06-18	"EGA"	"2014"	219	"U"	1
"478"	"EGAS00001000869"	0	0	217	217	2014-06-25	"EGA"	"2014"	219	"U"	1
"479"	"EGAS00001000872"	0	0	4	4	2014-06-26	"EGA"	"2014"	219	"U"	1
"480"	"EGAS00001000875"	0	0	12	12	2014-07-02	"EGA"	"2014"	219	"U"	1
"481"	"EGAS00001000876"	0	0	246	246	2014-07-02	"EGA"	"2014"	219	"U"	1
"482"	"EGAS00001000879"	0	0	15	15	2014-07-03	"EGA"	"2014"	219	"U"	1
"483"	"EGAS00001000880"	0	0	424	424	2014-07-03	"EGA"	"2014"	219	"U"	1
"484"	"EGAS00001000881"	0	0	127	127	2014-07-03	"EGA"	"2014"	219	"U"	1
"485"	"EGAS00001000882"	0	0	10	10	2014-07-07	"EGA"	"2014"	219	"U"	1
"486"	"EGAS00001000884"	0	0	38	38	2014-07-08	"EGA"	"2014"	219	"U"	1
"487"	"EGAS00001000885"	0	0	18	18	2014-07-08	"EGA"	"2014"	219	"U"	1
"488"	"EGAS00001000888"	0	0	270	270	2014-07-16	"EGA"	"2014"	219	"U"	1
"489"	"EGAS00001000889"	0	0	5	5	2014-07-21	"EGA"	"2014"	219	"U"	1
"490"	"EGAS00001000891"	0	0	331	331	2014-07-21	"EGA"	"2014"	219	"U"	1
"491"	"EGAS00001000892"	0	0	262	262	2014-07-23	"EGA"	"2014"	219	"U"	1
"492"	"EGAS00001000895"	0	0	262	262	2014-07-23	"EGA"	"2014"	219	"U"	1
"493"	"EGAS00001000899"	0	0	54	54	2014-07-23	"EGA"	"2014"	219	"U"	1
"494"	"EGAS00001000901"	0	0	1384	1384	2014-07-23	"EGA"	"2014"	219	"U"	1
"495"	"EGAS00001000902"	0	0	171	171	2014-07-23	"EGA"	"2014"	219	"U"	1
"496"	"EGAS00001000904"	0	0	12	12	2014-07-24	"EGA"	"2014"	219	"U"	1
"497"	"EGAS00001000906"	0	0	448	448	2014-07-28	"EGA"	"2014"	219	"U"	1
"498"	"EGAS00001000907"	0	0	21	21	2014-07-29	"EGA"	"2014"	219	"U"	1
"499"	"EGAS00001000909"	0	0	8	8	2014-07-30	"EGA"	"2014"	219	"U"	1
"500"	"EGAS00001000925"	0	0	159	159	2014-07-31	"EGA"	"2014"	219	"U"	1
"501"	"EGAS00001000926"	0	0	307	307	2014-08-01	"EGA"	"2014"	219	"U"	1
"502"	"EGAS00001000930"	0	0	117	117	2014-08-05	"EGA"	"2014"	219	"U"	1
"503"	"EGAS00001000932"	0	0	234	234	2014-08-06	"EGA"	"2014"	219	"U"	1
"504"	"EGAS00001000933"	0	0	60	60	2014-08-07	"EGA"	"2014"	219	"U"	1
"505"	"EGAS00001000935"	0	0	12	12	2014-08-08	"EGA"	"2014"	219	"U"	1
"506"	"EGAS00001000938"	0	0	534	534	2014-08-11	"EGA"	"2014"	219	"U"	1
"507"	"EGAS00001000940"	0	0	91	91	2014-08-12	"EGA"	"2014"	219	"U"	1
"508"	"EGAS00001000941"	0	0	44	44	2014-08-14	"EGA"	"2014"	219	"U"	1
"509"	"EGAS00001000946"	0	0	169	169	2014-08-22	"EGA"	"2014"	219	"U"	1
"510"	"EGAS00001000947"	0	0	138	138	2014-08-23	"EGA"	"2014"	219	"U"	1
"511"	"EGAS00001000948"	0	0	4	4	2014-08-26	"EGA"	"2014"	219	"U"	1
"512"	"EGAS00001000949"	0	0	16	16	2014-08-28	"EGA"	"2014"	219	"U"	1
"513"	"EGAS00001000952"	0	0	188	188	2014-08-29	"EGA"	"2014"	219	"U"	1
"514"	"EGAS00001000955"	0	0	12	12	2014-09-03	"EGA"	"2014"	219	"U"	1
"515"	"EGAS00001000958"	0	0	969	969	2014-09-05	"EGA"	"2014"	219	"U"	1
"516"	"EGAS00001000961"	0	0	1345	1345	2014-09-05	"EGA"	"2014"	219	"U"	1
"517"	"EGAS00001000962"	0	0	3	3	2014-09-06	"EGA"	"2014"	219	"U"	1
"518"	"EGAS00001000971"	0	0	1000	1000	2014-09-15	"EGA"	"2014"	219	"U"	1
"519"	"EGAS00001000975"	0	0	26	26	2014-09-18	"EGA"	"2014"	219	"U"	1
"520"	"EGAS00001000978"	0	0	1221	1221	2014-09-19	"EGA"	"2014"	219	"U"	1
"521"	"EGAS00001000979"	0	0	2	2	2014-09-19	"EGA"	"2014"	219	"U"	1
"522"	"EGAS00001000981"	0	0	188	188	2014-09-23	"EGA"	"2014"	219	"U"	1
"523"	"EGAS00001000982"	0	0	823	823	2014-09-24	"EGA"	"2014"	219	"U"	1
"524"	"EGAS00001000985"	0	0	182	182	2014-09-24	"EGA"	"2014"	219	"U"	1
"525"	"EGAS00001000991"	0	0	7	7	2014-09-26	"EGA"	"2014"	219	"U"	1
"526"	"EGAS00001000992"	0	0	38	38	2014-09-26	"EGA"	"2014"	219	"U"	1
"527"	"EGAS00001000993"	0	0	2	2	2014-09-29	"EGA"	"2014"	219	"U"	1
"528"	"EGAS00001001013"	0	0	7	7	2014-10-20	"EGA"	"2014"	219	"U"	1
"529"	"EGAS00001001014"	0	0	53	53	2014-10-21	"EGA"	"2014"	219	"U"	1
"530"	"EGAS00001001016"	0	0	10	10	2014-10-23	"EGA"	"2014"	219	"U"	1
"531"	"EGAS00001001020"	0	0	3	3	2014-10-30	"EGA"	"2014"	219	"U"	1
"532"	"EGAS00001001021"	0	0	3	3	2014-10-30	"EGA"	"2014"	219	"U"	1
"533"	"EGAS00001001024"	0	0	1	1	2014-10-31	"EGA"	"2014"	219	"U"	1
"534"	"EGAS00001001025"	0	0	247	247	2014-10-31	"EGA"	"2014"	219	"U"	1
"535"	"EGAS00001001035"	0	0	71	71	2014-11-12	"EGA"	"2014"	219	"U"	1
"536"	"EGAS00001001048"	0	0	200	200	2014-11-19	"EGA"	"2014"	219	"U"	1
"537"	"EGAS00001001054"	0	0	312	312	2014-12-02	"EGA"	"2014"	219	"U"	1
"538"	"EGAS00001001056"	0	0	168	168	2014-12-04	"EGA"	"2014"	219	"U"	1
"539"	"EGAS00001001059"	0	0	20	20	2014-12-04	"EGA"	"2014"	219	"U"	1
"540"	"EGAS00001001082"	0	0	134	134	2014-12-10	"EGA"	"2014"	219	"U"	1
"541"	"EGAS00001001084"	0	0	84	84	2014-12-10	"EGA"	"2014"	219	"U"	1
"542"	"EGAS00001001085"	0	0	9	9	2014-12-10	"EGA"	"2014"	219	"U"	1
"543"	"EGAS00001001086"	0	0	15	15	2014-12-10	"EGA"	"2014"	219	"U"	1
"544"	"EGAS00001001095"	0	0	6	6	2014-12-16	"EGA"	"2014"	219	"U"	1
"545"	"EGAS00001001103"	0	0	2	2	2014-12-28	"EGA"	"2014"	219	"U"	1
"546"	"EGAS00001001108"	0	0	20	20	2015-01-08	"EGA"	"2015"	165	"U"	1
"547"	"EGAS00001001112"	0	0	25	25	2015-01-12	"EGA"	"2015"	165	"U"	1
"548"	"EGAS00001001116"	0	0	20	20	2015-01-14	"EGA"	"2015"	165	"U"	1
"549"	"EGAS00001001117"	0	0	20	20	2015-01-14	"EGA"	"2015"	165	"U"	1
"550"	"EGAS00001001119"	0	0	20	20	2015-01-14	"EGA"	"2015"	165	"U"	1
"551"	"EGAS00001001123"	0	0	20	20	2015-01-14	"EGA"	"2015"	165	"U"	1
"552"	"EGAS00001001124"	0	0	10	10	2015-01-14	"EGA"	"2015"	165	"U"	1
"553"	"EGAS00001001125"	0	0	20	20	2015-01-14	"EGA"	"2015"	165	"U"	1
"554"	"EGAS00001001129"	0	0	70	70	2015-01-20	"EGA"	"2015"	165	"U"	1
"555"	"EGAS00001001132"	0	0	4	4	2015-01-22	"EGA"	"2015"	165	"U"	1
"556"	"EGAS00001001135"	0	0	71	71	2015-01-23	"EGA"	"2015"	165	"U"	1
"557"	"EGAS00001001137"	0	0	119	119	2015-01-26	"EGA"	"2015"	165	"U"	1
"558"	"EGAS00001001140"	0	0	84	84	2015-01-26	"EGA"	"2015"	165	"U"	1
"559"	"EGAS00001001145"	0	0	2	2	2015-01-29	"EGA"	"2015"	165	"U"	1
"560"	"EGAS00001001146"	0	0	13	13	2015-01-30	"EGA"	"2015"	165	"U"	1
"561"	"EGAS00001001150"	0	0	12	12	2015-02-05	"EGA"	"2015"	165	"U"	1
"562"	"EGAS00001001153"	0	0	186	186	2015-02-10	"EGA"	"2015"	165	"U"	1
"563"	"EGAS00001001155"	0	0	73	73	2015-02-11	"EGA"	"2015"	165	"U"	1
"564"	"EGAS00001001158"	0	0	16	16	2015-02-12	"EGA"	"2015"	165	"U"	1
"565"	"EGAS00001001170"	0	0	48	48	2015-02-23	"EGA"	"2015"	165	"U"	1
