,dbgap_stable_id,male,female,unkown,total,repository,not_avai
216,./data/phs001278.v1.pht006269.v1.p1.family_history.var_report.xml,83,111,196,196,dbgap,NA
217,./data/phs001383.v1.pht010793.v1.p1.Moebius_Syndrome_Subject_Phenotypes.var_report.xml,NA,NA,0,485,dbgap,NA
218,./data/phs001326.v1.pht007802.v1.p1.pidtc_19292_day0erttr.var_report.xml,NA,NA,0,3,dbgap,NA
219,./data/phs001419.v1.pht007096.v1.p1.physician_examination.var_report.xml,215,213,461,461,dbgap,NA
220,./data/phs001173.v1.pht005670.v1.p1.Head_Neck_Cancer_GWAS_Sample.var_report.xml,2521,812,0,3333,dbgap,NA
221,./data/phs000128.v3.pht000414.v2.p3.simphen015.var_report.xml,2943,3500,0,6443,dbgap,NA
222,./data/phs000767.v1.pht003929.v1.p1.UCSD_CLL_Subject.var_report.xml,37,12,47,49,dbgap,NA
223,./data/phs000652.v1.pht003456.v1.p1.GliomaScan_Sample.var_report.xml,4326,2485,0,7072,dbgap,NA
224,./data/phs002506.v1.pht011537.v1.p1.Drug_Outcome_SNVs_Subject.var_report.xml,4037,3056,0,7093,dbgap,NA
225,./data/phs001278.v1.pht006267.v1.p1.demographics.var_report.xml,85,111,196,196,dbgap,NA
226,./data/phs001769.v1.pht008627.v1.p1.6104_Study_Data_Clinical.var_report.xml,4,2,6,6,dbgap,NA
227,./data/phs000789.v1.pht004291.v1.p1.CSGNM_Subject_Phenotypes.var_report.xml,998,1409,936,2407,dbgap,NA
228,./data/phs000949.v1.pht005225.v1.p1.CIDR_Facial_Variation_Subject_Phenotypes.var_report.xml,1310,1847,0,3157,dbgap,NA
229,./data/phs001738.v1.pht010289.v1.p1.GMKF_SJFAMILY_HM_Subject.var_report.xml,NA,NA,0,366,dbgap,NA
230,./data/phs000620.v1.pht003895.v1.p1.MCTFR_Subject_Phenotype_fsiq_data.var_report.xml,2722,3549,0,6271,dbgap,NA
231,./data/phs001021.v1.pht005265.v1.p1.CHDWB_Rare_Regulatory_Variants_Sample.var_report.xml,136,274,0,410,dbgap,NA
232,./data/phs001899.v2.pht009568.v2.p1.CSI_Subject.var_report.xml,915,1025,0,1940,dbgap,NA
233,./data/phs000286.v6.pht001942.v2.p2.bpaa.var_report.xml,92,176,20,297,dbgap,NA
234,./data/phs001607.v3.pht010149.v3.p2.TOPMed_WGS_IPF_Subject.var_report.xml,2535,1114,3583,3696,dbgap,NA
235,./data/phs001311.v1.pht007934.v1.p1.inqol.var_report.xml,34,26,217,226,dbgap,NA
236,./data/phs001662.v2.pht010057.v1.p1.LTRC_R040_subject_demographics.var_report.xml,843,758,6,1602,dbgap,NA
237,./data/phs000902.v1.pht004668.v1.p1.MIGen_Regicor_Subject.var_report.xml,607,177,0,784,dbgap,NA
238,./data/phs001563.v1.pht008322.v1.p1.Blood_Handling_Subject.var_report.xml,NA,NA,0,9,dbgap,NA
239,./data/phs000128.v3.pht000436.v2.p3.simphen037.var_report.xml,2943,3500,0,6443,dbgap,NA
240,./data/phs001083.v1.pht005324.v1.p1.SCLC_Chinese_Sample.var_report.xml,NA,NA,0,99,dbgap,NA
241,./data/phs001733.v1.pht008618.v1.p1.Early_Onset_PTD_Subject_Phenotypes.var_report.xml,7,10,0,17,dbgap,NA
242,./data/phs001331.v2.pht006925.v2.p1.imd_13174_medications.var_report.xml,452,296,2299,2299,dbgap,NA
243,./data/phs000895.v1.pht005071.v1.p1.Periampullary_Tumors_Sample.var_report.xml,88,72,0,320,dbgap,NA
244,./data/phs001238.v2.pht006651.v1.p1.GENOA_EuropeanAmerican_CKD_Medications.var_report.xml,262,363,0,625,dbgap,NA
245,./data/phs000280.v7.pht004133.v2.p1.MSRCOD26.var_report.xml,6120,7410,13475,13530,dbgap,NA
246,./data/phs001842.v1.pht009245.v1.p1.Sjogrens_Syndrome_Subject_Phenotypes.var_report.xml,NA,44,0,44,dbgap,NA
247,./data/phs000983.v1.pht005007.v1.p1.Rheumatoid_Arthritis_Therapy_Sample_Attributes.var_report.xml,93,419,0,512,dbgap,NA
248,./data/phs000128.v3.pht000544.v2.p3.simphen145.var_report.xml,2943,3500,0,6443,dbgap,NA
249,./data/phs001833.v1.pht009150.v1.p1.MS_Severity_Subject.var_report.xml,134,165,0,299,dbgap,NA
250,./data/phs000590.v1.pht008260.v1.p1.VCRC_5504_Subject.var_report.xml,33,36,0,71,dbgap,NA
251,./data/phs000578.v1.pht007017.v1.p1.registration.var_report.xml,49,45,11,95,dbgap,NA
252,./data/phs001008.v1.pht005108.v1.p1.IRAS_Family_Study_Pedigree.var_report.xml,913,988,0,1901,dbgap,NA
253,./data/phs000362.v1.pht003228.v1.p1.ESP_FamilialAtrialFibrillation_Pedigree.var_report.xml,13,2,0,30,dbgap,NA
254,./data/phs000987.v1.pht004967.v1.p1.WES_P1_22q11_Subject.var_report.xml,101,83,0,184,dbgap,NA
255,./data/phs000128.v3.pht000478.v2.p3.simphen079.var_report.xml,2943,3500,0,6443,dbgap,NA
256,./data/phs000495.v1.pht002865.v1.p1.TGP_Sample.var_report.xml,601,426,1038,1078,dbgap,NA
257,./data/phs000459.v1.pht004746.v1.p1.Oral_Clefts_Multiplex_Families_Sample_Attributes.var_report.xml,64,51,0,119,dbgap,NA
258,./data/phs000588.v1.pht009306.v1.p1.protocol_termination.var_report.xml,2,6,9,9,dbgap,NA
259,./data/phs001272.v1.pht007303.v1.p1.Broad_CMG_Subject_Phenotypes.var_report.xml,550,481,0,1031,dbgap,NA
260,./data/phs000561.v1.pht003033.v1.p1.Hypobetalipoproteinemia_Subject.var_report.xml,6,5,0,11,dbgap,NA
261,./data/phs000698.v1.pht007678.v1.p1.inspiratory_core_ctscan_80as.var_report.xml,4,9,66,66,dbgap,NA
262,./data/phs000285.v3.pht001860.v2.p2.F2HRV.var_report.xml,152,181,24,679,dbgap,NA
263,./data/phs000789.v1.pht004288.v1.p1.CSGNM_Subject.var_report.xml,1065,1477,165,2573,dbgap,NA
264,./data/phs000147.v3.pht000665.v2.p1.CGEMS_Breast_Cancer_Sample.var_report.xml,NA,2576,0,2723,dbgap,NA
265,./data/phs000938.v1.pht004786.v1.p1.WES_HybCapture_vs_Amplicon_Sample_Attributes.var_report.xml,NA,NA,0,4,dbgap,NA
266,./data/phs001682.v2.pht009762.v1.p1.TOPMed_WGS_PUSH_SCD_Subject.var_report.xml,220,212,0,432,dbgap,NA
267,./data/phs001552.v1.pht008393.v1.p1.T2D_GENES_PROMIS_Subject.var_report.xml,1329,497,0,1826,dbgap,NA
268,./data/phs001721.v1.pht009720.v1.p1.IBDGC_Repo_IC_Sample_Attributes.var_report.xml,2234,2574,0,4808,dbgap,NA
269,./data/phs000592.v1.pht006600.v1.p1.transfusionrecord.var_report.xml,34,32,92,92,dbgap,NA
270,./data/phs001232.v4.pht006078.v4.p2.UDN_phenotype_code.var_report.xml,2069,2169,3443,25037,dbgap,NA
271,./data/phs001373.v2.pht006701.v2.p2.Human_Microglia_Subject.var_report.xml,18,15,0,33,dbgap,NA
272,./data/phs001619.v3.pht008176.v3.p1.IRD_Sample.var_report.xml,210,215,0,426,dbgap,NA
273,./data/phs001424.v1.pht006999.v1.p1.Glioblastoma_Phylogeny_Sample.var_report.xml,7,5,0,36,dbgap,NA
274,./data/phs001512.v1.pht007668.v1.p1.IR_Signatures_Sample_Attributes.var_report.xml,7,10,0,68,dbgap,NA
275,./data/phs000815.v2.pht008404.v1.p1.Human_Leukocytes_GEO.var_report.xml,NA,NA,0,576,dbgap,NA
276,./data/phs000336.v1.pht002218.v1.p1.CGEMS_Lung_Cancer_Subject.var_report.xml,9338,2179,0,11517,dbgap,NA
277,./data/phs001235.v1.pht008448.v1.p1.MDA5_Deficiency_Subject_Phenotypes.var_report.xml,2,3,0,5,dbgap,NA
278,./data/phs000287.v7.pht003701.v2.p1.CHS_Mineral_Metablism_and_Vit_D.var_report.xml,671,1512,17,2183,dbgap,NA
279,./data/phs001707.v2.pht008607.v2.p1.CTL019_CLL_Sample_Attributes.var_report.xml,NA,NA,0,85,dbgap,NA
280,./data/phs000285.v3.pht001807.v2.p2.F1CHEM.var_report.xml,874,980,3185,3256,dbgap,NA
281,./data/phs002464.v1.pht011332.v1.p1.Familial_AF_Subject.var_report.xml,12,4,0,16,dbgap,NA
282,./data/phs000285.v3.pht001874.v1.p2.Z33E06.var_report.xml,1,6,34,34,dbgap,NA
283,./data/phs002421.v1.pht011271.v1.p1.ALT_nonMYCN_NBL_Sample.var_report.xml,NA,NA,0,11,dbgap,NA
284,./data/phs000128.v3.pht000452.v2.p3.simphen053.var_report.xml,2943,3500,0,6443,dbgap,NA
285,./data/phs000285.v3.pht001758.v2.p2.E1F03.var_report.xml,867,970,3226,3238,dbgap,NA
286,./data/phs000701.v1.pht005517.v1.p1.InitialEvaluation.var_report.xml,48,43,91,91,dbgap,NA
287,./data/phs001927.v1.pht011580.v1.p1.TOPMed_WGS_SPIROMICS_Sample_Attributes.var_report.xml,1224,1075,3305,5652,dbgap,NA
288,./data/phs000285.v3.pht001697.v2.p2.C1REF.var_report.xml,947,1065,2338,3622,dbgap,NA
289,./data/phs001024.v5.pht005116.v2.p1.TOPMed_WGS_Partners_AFGen_Subject.var_report.xml,84,44,123,128,dbgap,NA
290,./data/phs000698.v1.pht007680.v1.p1.exacerbation_questionnaire.var_report.xml,17,31,358,359,dbgap,NA
291,./data/phs000572.v8.pht004306.v5.p4.CaseControlEnrichedPhenotypesWES_y0.var_report.xml,4582,6331,0,10913,dbgap,NA
292,./data/phs001793.v1.pht008900.v1.p1.PDGCL_Sample.var_report.xml,21,12,0,34,dbgap,NA
293,./data/phs000804.v1.pht005376.v1.p1.Ewing_Sarcoma_Subject_Phenotypes.var_report.xml,53,49,78,102,dbgap,NA
294,./data/phs000769.v1.pht004005.v1.p1.LHMP_Subject_Phenotypes.var_report.xml,NA,NA,0,141,dbgap,NA
295,./data/phs000256.v4.pht001238.v4.p3.HMP_Vaginal_Microbiome_Sample.var_report.xml,NA,4800,0,6476,dbgap,NA
296,./data/phs001522.v1.pht007728.v1.p1.cDNMs_Subject.var_report.xml,1915,1898,0,3813,dbgap,NA
297,./data/phs000581.v1.pht003205.v1.p1.ESP_Dilated_Cardiomyopathy_Sample.var_report.xml,22,29,0,51,dbgap,NA
298,./data/phs002319.v1.pht010926.v1.p1.INVEST_Sample_Attributes.var_report.xml,716,813,0,1529,dbgap,NA
299,./data/phs001576.v2.pht008218.v2.p2.P6705_DEMOGRAPHICS.var_report.xml,35,17,51,52,dbgap,NA
300,./data/phs000206.v5.pht003729.v2.p3.CGEMS_PANSCAN_Sample_Attributes.var_report.xml,4813,4624,0,9702,dbgap,NA
301,./data/phs001612.v1.pht009498.v1.p1.TOPMed_WGS_CARDIA_Sample_Attributes.var_report.xml,811,943,0,3425,dbgap,NA
302,./data/phs001391.v1.pht007078.v1.p1.OncoArray_Prostate_Cancer_Subject.var_report.xml,99622,NA,0,99622,dbgap,NA
303,./data/phs000086.v3.pht000273.v1.p1.DCCT_f106cmb3.var_report.xml,NA,180,273,273,dbgap,NA
304,./data/phs001331.v2.pht006936.v2.p1.p6501_13168_eligibili.var_report.xml,542,362,984,985,dbgap,NA
305,./data/phs000888.v1.pht005584.v1.p1.MergedSetII_Phenotype_Marshfield_AMD.var_report.xml,6319,7428,0,13747,dbgap,NA
306,./data/phs000383.v1.pht002870.v1.p1.ROOT_Breast_Cancer_Subject_Phenotypes.var_report.xml,NA,3766,3209,3766,dbgap,NA
307,./data/phs000200.v9.pht001010.v4.p3.f42_rel1.var_report.xml,NA,25566,24769,25566,dbgap,NA
308,./data/phs001534.v1.pht008518.v1.p1.Pathways_Subject.var_report.xml,26,4402,4383,4429,dbgap,NA
309,./data/phs001982.v1.pht010003.v1.p1.MFS_UPS_Subject.var_report.xml,26,36,0,62,dbgap,NA
310,./data/phs001468.v3.pht009555.v1.p1.TOPMed_WGS_REDSIII_Brazil_SCD_Sample_Attributes.var_report.xml,1298,1450,373,2748,dbgap,NA
311,./data/phs000007.v32.pht003462.v4.p13.vr_ceradstr_ex02_3_0807s.var_report.xml,1570,1782,124,3352,dbgap,NA
312,./data/phs000791.v2.pht004593.v1.p1.Roadmap_Epigenomics_UCSF_Subject_Phenotypes.var_report.xml,21,23,0,50,dbgap,NA
313,./data/phs000280.v7.pht004102.v5.p1.HFCHFAPS16.var_report.xml,1224,1399,7541,7541,dbgap,NA
314,./data/phs001272.v1.pht007302.v1.p1.Broad_CMG_Sample.var_report.xml,550,481,0,1037,dbgap,NA
315,./data/phs000745.v1.pht003848.v1.p1.Alzheimers_Posterior_Cingulate_Astrocytes_Sample.var_report.xml,10,10,0,20,dbgap,NA
316,./data/phs000540.v1.pht003047.v1.p1.Ehlers_Danlos_Syndrome_Type_VIII_Sample_Attributes.var_report.xml,5,3,0,8,dbgap,NA
317,./data/phs000209.v13.pht003610.v1.p3.MESA_AncilMesaNeighborScalesSodiumExam1.var_report.xml,2747,2884,0,5631,dbgap,NA
318,./data/phs001398.v1.pht007140.v1.p1.CCDG_BRAVE_Subject.var_report.xml,1734,256,0,1991,dbgap,NA
319,./data/phs000888.v1.pht005560.v1.p1.09aAtopic_dermatitis_hx.var_report.xml,423,429,0,4133,dbgap,NA
320,./data/phs000343.v3.pht003146.v1.p1.mlf.var_report.xml,66,34,100,100,dbgap,NA
321,./data/phs001344.v1.pht006286.v1.p1.PMDD_Subject_Phenotypes.var_report.xml,NA,22,0,22,dbgap,NA
322,./data/phs000007.v32.pht010750.v1.p13.vr_demsurv_2018_a_1281s.var_report.xml,4989,6140,0,11129,dbgap,NA
323,./data/phs002003.v1.pht010106.v1.p1.Single_Cell_Atlas_Subject.var_report.xml,19,19,0,38,dbgap,NA
324,./data/phs001326.v1.pht007832.v1.p1.pidtc_17395_baselinea.var_report.xml,20,3,41,41,dbgap,NA
325,./data/phs000771.v2.pht003981.v2.p1.Bladder_Cancer_Chemotherapy_Response_Subject.var_report.xml,72,29,0,101,dbgap,NA
326,./data/phs000742.v1.pht008122.v1.p1.7_15_MRI.var_report.xml,975,1000,1915,2068,dbgap,NA
327,./data/phs000575.v2.pht005900.v2.p1.pwsimpressions.var_report.xml,176,213,697,697,dbgap,NA
328,./data/phs000955.v1.pht005449.v1.p1.GeCKO_OAI_Subject.var_report.xml,1744,2385,0,4129,dbgap,NA
329,./data/phs000007.v32.pht002347.v2.p13.t_ctfacet_2005_m_0618s.var_report.xml,242,203,9,445,dbgap,NA
330,./data/phs002392.v1.pht011254.v1.p1.NPC_Sample.var_report.xml,18,23,0,82,dbgap,NA
331,./data/phs000007.v32.pht000903.v4.p13.ctaopulm1_2005s.var_report.xml,666,745,108,1411,dbgap,NA
332,./data/phs000577.v1.pht007269.v1.p1.eligibility.var_report.xml,174,341,540,540,dbgap,NA
333,./data/phs000128.v3.pht000407.v2.p3.simphen008.var_report.xml,2943,3500,0,6443,dbgap,NA
334,./data/phs001065.v1.pht005412.v1.p1.incident.var_report.xml,160,186,636,637,dbgap,NA
335,./data/phs000101.v5.pht008311.v1.p1.ALS_Diagnosis.var_report.xml,7015,5214,0,12319,dbgap,NA
336,./data/phs000128.v3.pht000572.v2.p3.simphen173.var_report.xml,2943,3500,0,6443,dbgap,NA
337,./data/phs001953.v1.pht009773.v1.p1.UM_AEB071_Sample_Attributes.var_report.xml,NA,NA,0,89,dbgap,NA
338,./data/phs001455.v1.pht007760.v1.p1.Dystonia_CIZ1_Sample_Attributes.var_report.xml,1905,3890,0,5795,dbgap,NA
339,./data/phs001418.v1.pht007237.v1.p1.CD_Subject_Phenotypes.var_report.xml,13,20,0,33,dbgap,NA
340,./data/phs000287.v7.pht001482.v1.p1.YR15ANNUAL.var_report.xml,2375,3156,5467,5531,dbgap,NA
341,./data/phs000286.v6.pht008784.v1.p2.slea.var_report.xml,934,1562,0,2795,dbgap,NA
342,./data/phs001284.v1.pht009032.v1.p1.WM_LPL_Sample.var_report.xml,125,92,0,217,dbgap,NA
343,./data/phs000280.v7.pht004115.v2.p1.HPCB04.var_report.xml,4883,6019,125,10902,dbgap,NA
344,./data/phs001039.v1.pht005847.v1.p1.IAMDGC_Exome_Chip_Sample.var_report.xml,15144,20214,0,35358,dbgap,NA
345,./data/phs000219.v1.pht001098.v1.p1.d_prevtest_other_trans.var_report_2010_01_19.xml,359,500,1538,1538,dbgap,NA
346,./data/phs001375.v2.pht006520.v1.p1.SIGMA_MCDS_Subject.var_report.xml,408,628,0,1036,dbgap,NA
347,./data/phs001570.v2.pht007869.v2.p1.CALGB_40601_Subject_Phenotypes.var_report.xml,2,275,0,277,dbgap,NA
348,./data/phs001737.v2.pht008562.v2.p1.EEC_Syndrome_Sample_Attributes.var_report.xml,2,1,0,86,dbgap,NA
349,./data/phs000234.v2.pht007980.v1.p2.Dementia_Sample_Attributes.var_report.xml,1609,2137,0,3746,dbgap,NA
350,./data/phs000547.v1.pht003007.v1.p1.GARNET_SUCCESS_Subject_Phenotypes.var_report.xml,NA,NA,0,3596,dbgap,NA
351,./data/phs000209.v13.pht004326.v1.p3.MESA_AncilMesaStressWave1.var_report.xml,456,494,101,950,dbgap,NA
352,./data/phs000001.v3.pht002478.v1.p1.AREDS_Sample.var_report.xml,1638,2124,5949,8935,dbgap,NA
353,./data/phs000354.v1.pht003349.v1.p1.ESP_Family_Studies_PAH_Subject_Phenotypes.var_report.xml,1,11,0,12,dbgap,NA
354,./data/phs001528.v1.pht007361.v1.p1.SCCOHT_Sample.var_report.xml,NA,2,0,2,dbgap,NA
355,./data/phs002313.v1.pht010819.v1.p1.AAOV_Sample.var_report.xml,NA,20,0,21,dbgap,NA
356,./data/phs000286.v6.pht008764.v1.p2.mhxb.var_report.xml,1009,1780,3099,3100,dbgap,NA
357,./data/phs000144.v1.pht000722.v1.p1.TSP_Subject.var_report_2009_01_22.xml,165,216,0,384,dbgap,NA
358,./data/phs000280.v7.pht006431.v1.p1.DERV.var_report.xml,6700,7978,14623,14684,dbgap,NA
359,./data/phs000287.v7.pht001462.v1.p1.CYST_C_YR5.var_report.xml,2375,3156,1114,5531,dbgap,NA
360,./data/phs001065.v1.pht005397.v1.p1.auslab.var_report.xml,4,12,1437,3561,dbgap,NA
361,./data/phs000572.v8.pht003390.v5.p4.ADSP_Subject.var_report.xml,6887,8743,15375,15630,dbgap,NA
362,./data/phs000285.v3.pht001776.v2.p2.E1F09TB.var_report.xml,16,24,90,93,dbgap,NA
363,./data/phs002291.v1.pht010802.v1.p1.HSPCs_Aging_MBM_Subject_Phenotypes.var_report.xml,4,1,0,5,dbgap,NA
364,./data/phs000670.v1.pht003555.v1.p1.PGRN_AMPS_Sample.var_report.xml,194,335,0,529,dbgap,NA
365,./data/phs000007.v32.pht000682.v7.p13.ffreq1_7s.var_report.xml,1374,1628,3002,3002,dbgap,NA
366,./data/phs000128.v3.pht000583.v2.p3.simphen184.var_report.xml,2943,3500,0,6443,dbgap,NA
367,./data/phs000007.v32.pht000146.v8.p13.creacys1_7s.var_report.xml,1521,1754,65,3275,dbgap,NA
368,./data/phs000200.v9.pht001512.v2.p3.outc_strk_carotid_cad_rel1.var_report.xml,NA,981,926,996,dbgap,NA
369,./data/phs000419.v1.pht002496.v1.p1.Melanoma_SubjectDS_Subject.var_report.xml,NA,1,0,1,dbgap,NA
370,./data/phs001854.v1.pht009252.v1.p1.BRAF_PA_Sample.var_report.xml,3,3,0,1234,dbgap,NA
371,./data/phs000007.v32.pht010732.v1.p13.t_echocs_ex03_7_0901s.var_report.xml,103,163,48,266,dbgap,NA
372,./data/phs000576.v1.pht006139.v1.p1.ARP_5203_Angelman_Syndrome_Subject.var_report.xml,116,128,0,245,dbgap,NA
373,./data/phs001279.v1.pht007204.v1.p1.body_morphometric.var_report.xml,15,23,38,38,dbgap,NA
374,./data/phs000286.v6.pht001977.v2.p2.toba.var_report.xml,1293,2159,3826,3874,dbgap,NA
375,./data/phs000751.v1.pht003866.v1.p1.Fibrosing_Interstitial_Lung_Disease_Subject.var_report.xml,1090,526,0,1616,dbgap,NA
376,./data/phs001943.v1.pht009712.v1.p1.UM_Subject.var_report.xml,14,20,0,34,dbgap,NA
377,./data/phs001748.v1.pht008577.v1.p1.Histiocytic_Sarcomas_Sample_Attributes.var_report.xml,7,14,0,54,dbgap,NA
378,./data/phs000199.v1.pht000890.v1.p1.CHOP_CNV_Data.var_report_2010_01_06.xml,922,1104,0,2026,dbgap,NA
379,./data/phs001266.v2.pht007222.v2.p1.Addiction_Susceptibility_Genes_Sample.var_report.xml,384,261,0,645,dbgap,NA
380,./data/phs000622.v1.pht003954.v1.p1.Pheno_Anthropometric.var_report.xml,1559,1948,6,3507,dbgap,NA
381,./data/phs001539.v1.pht007523.v1.p1.MAGNet_Subject_Phenotypes.var_report.xml,44,57,0,101,dbgap,NA
382,./data/phs000284.v2.pht001901.v1.p1.CFS_CARe_Sample.var_report.xml,663,810,1534,1538,dbgap,NA
383,./data/phs000592.v1.pht006591.v1.p1.generallaboratory.var_report.xml,171,141,953,953,dbgap,NA
384,./data/phs000928.v1.pht004937.v1.p1.LGG_Probiotics_Transcriptome_Subject.var_report.xml,3,8,0,11,dbgap,NA
385,./data/phs000280.v7.pht004135.v2.p1.MSRCOD43.var_report.xml,4883,6019,10768,10902,dbgap,NA
386,./data/phs001959.v1.pht009952.v1.p1.CLL_SF3B1_Subject_Phenotypes.var_report.xml,2,3,0,9,dbgap,NA
387,./data/phs000352.v1.pht002354.v1.p1.Retinoblastoma_GEO.var_report.xml,NA,NA,0,0,dbgap,NA
388,./data/phs000292.v1.pht001525.v1.p1.GEOS_Pedigree.var_report_2010_07_15.xml,7,8,0,15,dbgap,NA
389,./data/phs000286.v6.pht008751.v1.p2.ftrv.var_report.xml,1009,1780,15,3100,dbgap,NA
390,./data/phs001498.v1.pht007323.v1.p1.INSIGHT_Microbiome_Pedigree.var_report.xml,346,332,452,678,dbgap,NA
391,./data/phs002407.v1.pht011356.v1.p1.MMRd_MMRp_CRC_Sample.var_report.xml,31,31,0,181,dbgap,NA
392,./data/phs002342.v1.pht011003.v1.p1.Polyepitope_Neoantigen_DNA_Vaccines_Subject_Phenotypes.var_report.xml,1,NA,0,1,dbgap,NA
393,./data/phs001664.v1.pht008438.v1.p1.PDCGC_Sample.var_report.xml,827,392,0,1219,dbgap,NA
394,./data/phs000285.v3.pht001584.v2.p2.A4F21.var_report.xml,947,1065,0,3622,dbgap,NA
395,./data/phs001343.v1.pht006347.v1.p1.hESCs_Sample.var_report.xml,NA,NA,0,125,dbgap,NA
396,./data/phs001565.v1.pht007896.v1.p1.Immune_Checkpoint_Blockade_Sample.var_report.xml,39,32,0,142,dbgap,NA
397,./data/phs001693.v1.pht008488.v1.p1.Maternal_Fetal_IR_Subject.var_report.xml,NA,20,0,20,dbgap,NA
398,./data/phs000923.v1.pht005493.v1.p1.Germ_Cell_Tumors_Sample.var_report.xml,55,NA,0,141,dbgap,NA
399,./data/phs000328.v2.pht002132.v2.p1.DLBCL_Subject.var_report.xml,NA,NA,0,119,dbgap,NA
400,./data/phs001856.v1.pht009599.v1.p1.CORECT_Axiom_Subject_Phenotypes.var_report.xml,4948,4976,0,9924,dbgap,NA
401,./data/phs000280.v7.pht004236.v2.p1.VENB02.var_report.xml,6119,7408,59,13527,dbgap,NA
402,./data/phs002060.v1.pht010591.v1.p1.CALGB_40502_Subject_Phenotypes.var_report.xml,NA,624,0,624,dbgap,NA
403,./data/phs001313.v1.pht007971.v1.p1.adverse_event.var_report.xml,NA,1,1,1,dbgap,NA
404,./data/phs001235.v1.pht008445.v1.p1.MDA5_Deficiency_Subject.var_report.xml,2,3,0,5,dbgap,NA
405,./data/phs000280.v7.pht004029.v2.p1.ABI44.var_report.xml,6784,8156,11339,14940,dbgap,NA
406,./data/phs000451.v1.pht002602.v1.p1.NECS_Subject.var_report.xml,NA,NA,0,2,dbgap,NA
407,./data/phs000280.v7.pht004165.v2.p1.RTABF25.var_report.xml,NA,1787,0,1787,dbgap,NA
408,./data/phs001425.v1.pht006754.v1.p1.Melanoma_Immune_Checkpoint_Subject.var_report.xml,22,12,0,34,dbgap,NA
409,./data/phs002410.v1.pht011553.v1.p1.final_CAMP_CData.var_report.xml,500,313,813,813,dbgap,NA
410,./data/phs001647.v1.pht008198.v1.p1.Impulsivity_Addiction_Subject.var_report.xml,331,183,0,514,dbgap,NA
411,./data/phs002366.v1.pht011346.v1.p1.LC_Asian_Sample_Attributes.var_report.xml,NA,1195,0,1195,dbgap,NA
412,./data/phs000280.v7.pht004169.v2.p1.RTABM25.var_report.xml,1090,NA,0,1090,dbgap,NA
413,./data/phs001327.v2.pht006558.v2.p1.CCSS_Subject.var_report.xml,16132,14584,0,30716,dbgap,NA
414,./data/phs002063.v1.pht010404.v1.p1.PD_Immunity_Subject.var_report.xml,21,13,0,34,dbgap,NA
415,./data/phs000892.v2.pht004631.v2.p2.CPTAC_ColonSubjectClinicalPhenotypes.var_report.xml,5,9,28,28,dbgap,NA
416,./data/phs002377.v1.pht011113.v1.p1.Ipilimumab_Nivolumab_HCT_Subject.var_report.xml,19,17,0,36,dbgap,NA
417,./data/phs002258.v1.pht010606.v1.p1.SARS_CoV2_LAMP_RNASeq_Sample.var_report.xml,NA,NA,0,732,dbgap,NA
418,./data/phs000658.v1.pht003499.v1.p1.MDD2000AFFY_Sample_Attributes.var_report.xml,493,945,0,1441,dbgap,NA
419,./data/phs000712.v1.pht003710.v1.p1.UIC_ACE_Pedigree.var_report.xml,382,251,0,633,dbgap,NA
420,./data/phs002015.v1.pht010388.v1.p1.AREDS2_OPR_LE.var_report.xml,235,339,578,578,dbgap,NA
421,./data/phs001066.v1.pht005280.v1.p1.ALL_Subject.var_report.xml,1,NA,0,1,dbgap,NA
422,./data/phs001624.v2.pht008229.v2.p2.TOPMed_CCDG_BioVU_Subject.var_report.xml,1507,1159,1537,2666,dbgap,NA
423,./data/phs000280.v7.pht004138.v2.p1.NUTV2X.var_report.xml,11,15,4,26,dbgap,NA
424,./data/phs000641.v1.pht003477.v1.p1.Combined_Immunodeficiency_Multiple_Intestinal_Atresias_Sample_Attributes.var_report.xml,10,5,0,15,dbgap,NA
425,./data/phs000200.v9.pht001506.v2.p3.outc_cardio_rel1.var_report.xml,NA,7042,8724,8858,dbgap,NA
426,./data/phs000372.v1.pht002858.v1.p1.ADGC_Subject_Phenotypes.var_report.xml,2595,3470,3075,6065,dbgap,NA
427,./data/phs001629.v1.pht008162.v1.p1.BRAF_V600E_Subject_Phenotypes.var_report.xml,1,NA,0,1,dbgap,NA
428,./data/phs001662.v2.pht010059.v1.p1.LTRC_R040_subject_labs.var_report.xml,843,758,1602,1602,dbgap,NA
429,./data/phs000285.v3.pht001614.v2.p2.B2F09MHT.var_report.xml,10,19,50,59,dbgap,NA
430,./data/phs001206.v1.pht007346.v1.p1.BSP_AA_SRA.var_report.xml,1,NA,0,1,dbgap,NA
431,./data/phs001550.v2.pht007504.v1.p1.Melanocytic_Neoplasms_Subject.var_report.xml,40,35,81,82,dbgap,NA
432,./data/phs000007.v32.pht010744.v1.p13.t_tonla_ex02_3b_1235s.var_report.xml,1755,1996,139,3751,dbgap,NA
433,./data/phs001858.v1.pht009372.v1.p1.Advanced_Cancer_Sample.var_report.xml,7956,9127,0,34304,dbgap,NA
434,./data/phs001041.v1.pht005392.v1.p1.Melanoma_CTLA_4_Blockade_Subject_Phenotypes.var_report.xml,39,25,0,64,dbgap,NA
435,./data/phs000128.v3.pht000364.v2.p3.gen3.var_report.xml,1849,2114,2,3963,dbgap,NA
436,./data/phs001743.v1.pht008922.v1.p1.Urothelial_Cancer_Sample.var_report.xml,23,3,0,78,dbgap,NA
