subject_male,filename,max_count,min,mean_count,max,n,male,other,sample_min,date,subject_n,sample_max,min_count,sample_n,sample_female,median_count,mean,sample_median,female,sample_nulls,nulls,sample_male,subject_female,subject_max,sd,subject_median,median,subject_min,subject_nulls
525,./data/phs001921.v1.pht009586.v1.p1.DNA_Methylation_PC_Subject_Phenotypes.var_report.xml,,,,,,,,,2019/10/30,525,,,,,,,,,,,,,,,,,,0
15,./data/phs000656.v1.pht003481.v1.p1.Influenza_Vaccination_B_cell_Recall_Sample.var_report.xml,,,,,,,,,08/26/2013,105,,,105,13,,,,,0,,15,13,,,,,,0
290,./data/phs001608.v2.pht009735.v1.p1.TOPMed_WGS_OMG_SCD_Subject_Phenotypes.var_report.xml,352,,321,,642,290,,,2021/09/29,642,,290,,,321,,,352,,0,,352,,43.84,,,,0
,./data/phs002493.v1.pht011462.v1.p1.Neurogenesis_eQTL_sQTL_Sample.var_report.xml,,,,,,,,,2021/09/21,,,,,,,,,,,,,,,,,,,
,./data/phs002410.v1.pht011552.v1.p1.FHIR_Test_BETA_Subject.var_report.xml,500,,406.5,,813,500,,,2021/09/14,,,84,,,406.5,,,84,,0,,,,50.91,,,,
6758,./data/phs000280.v7.pht004080.v2.p1.ERHA.var_report.xml,,,,,,,,,2020/06/18,14880,,,,,,,,,,,,8122,,,,,,0
,./data/phs000888.v1.pht004676.v1.p1.eMERGE_Imputed_Subject.var_report.xml,,,,,,,,,08/12/2016,,,,,,,,,,,,,,,,,,,
292,./data/phs001872.v1.pht009364.v1.p1.CEPH_Utah_Pedigree.var_report.xml,311,,301.5,,603,292,,,2019/07/31,603,,292,,,301.5,,,311,,0,,311,,13.44,,,,0
,./data/phs001326.v1.pht007820.v1.p1.p6902_17366_timetoeve.var_report.xml,,,,,,,,,2018/04/16,,,,,,,,,,,,,,,,,,,
,./data/phs000662.v1.pht003561.v1.p1.NCS_AIM_Sample_Attributes.var_report.xml,,,,,,,,,12/17/2013,,,,641,342,,,,,0,,299,,,,,,,
,./data/phs000219.v1.pht001086.v1.p1.d_img_consent.var_report_2010_01_19.xml,,,,,,,,,01/19/2010,,,,,,,,,,,,,,,,,,,
2050,./data/phs000944.v1.pht004846.v1.p1.eMERGE_PhaseIII_Partners_Biobank_Subject_Phenotypes.var_report.xml,2878,,1643,,4929,2050,,,02/05/2016,4929,,1,,,2050,,,2878,,0,,2878,,1481,,,,0
983,./data/phs001616.v2.pht008539.v2.p2.eMERGEseq_Subject.var_report.xml,,,,,,,,,2020/10/27,5931,,,,,,,,,,,,933,,,,,,0
,./data/phs001028.v1.pht005131.v1.p1.Circulating_Tumor_Cells_MBC_Sample_Attributes.var_report.xml,,,,,,,,,01/05/2016,,,,10,1,,,,,0,,,,,,,,,
,./data/phs002385.v1.pht011244.v1.p1.CIBMTR_HCTforSCD_Sample.var_report.xml,,,,,,,,,2021/05/18,1518,,,1518,,,,,,0,,,,,,,,,0
,./data/phs001138.v4.pht007939.v3.p2.GMKF_CHD_PCGC_Sample.var_report.xml,,,,,,,,,2021/10/21,,,,,,,,,,,,,,,,,,,
,./data/phs002545.v1.pht011556.v1.p1.MSS_CRC_PDAC_GEO.var_report.xml,,,,,,,,,2021/09/14,,,,54,,,,,,0,,,,,,,,,
51,./data/phs001852.v1.pht009278.v1.p1.Height_Jewish_Subject_Phenotypes.var_report.xml,51,,44,,88,51,,,2019/07/26,88,,37,,,44,,,37,,0,,37,,9.899,,,,0
,./data/phs000007.v32.pht005155.v3.p13.t_ctemphy_2011_m_0954s.var_report.xml,,,,,,,,,2020/12/21,,,,,,,,,,,,,,,,,,,
,./data/phs001138.v4.pht007077.v2.p2.GMKF_CHD_PCGC_Sample_Attributes.var_report.xml,,,,,,,,,2021/10/21,,,,,,,,,,,,,,,,,,,
2,./data/phs000969.v1.pht004931.v1.p1.Sensorineural_Hearing_Loss_Subject_Phenotypes.var_report.xml,,,,,,,,,10/05/2015,4,,,,,,,,,,,,2,,,,,,0
,./data/phs000200.v9.pht001024.v3.p3.f85_rel1.var_report.xml,,,,,,,,,11/08/2013,,,,,,,,,,,,,,,,,,,
408,./data/phs001375.v2.pht006520.v1.p1.SIGMA_MCDS_Subject.var_report.xml,,,,,,,,,2021/03/22,713,,,,,,,,,,,,628,,,,,,0
,./data/phs000001.v3.pht000374.v2.p1.followup.var_report.xml,,,,,,,,,02/24/2012,,,,,,,,,,,,,,,,,,,
,./data/phs000171.v1.pht000755.v1.p1.MS_DATA_FAMSFAM.var_report_2009_12_11.xml,,,,,,,,,12/11/2009,,,,,,,,,,,,,,,,,,,
,./data/phs001259.v1.pht006090.v1.p1.VIRGO_AMI_Sample_Attributes.var_report.xml,,,,,,,,,2019/04/23,,,,,,,,,,,,,,,,,,,
,./data/phs000879.v1.pht005035.v1.p1.Relapsed_CLL_Sample_Attributes.var_report.xml,,,,,,,,,10/14/2015,,,,,,,,,,,,,,,,,,,
,./data/phs002025.v1.pht010238.v1.p1.TB_3q23_Peruvians_Sample_Attributes.var_report.xml,,,,,,,,,2020/07/20,,,,4002,896,,,,,0,,928,,,,,,,
,./data/phs000007.v32.pht007772.v2.p13.vr_dgai2010_ex05_1_1013s.var_report.xml,,,,,,,,,2020/12/21,,,,,,,,,,,,,,,,,,,
5,./data/phs001711.v1.pht008529.v1.p1.GI_Carcinomas_Subject_Phenotypes.var_report.xml,5,,4,,8,5,,,2021/02/11,8,,3,,,4,,,3,,0,,3,,1.414,,,,0
,./data/phs002021.v1.pht010158.v1.p1.SCT_GVHD_Sample.var_report.xml,,,,,,,,,2020/04/27,2,,,2,2,,,,,0,,,2,,,,,,0
7,./data/phs001748.v1.pht008575.v1.p1.Histiocytic_Sarcomas_Sample.var_report.xml,,,,,,,,,2021/02/04,54,,,54,14,,,,,0,,7,14,,,,,,0
,./data/phs001310.v1.pht006870.v1.p1.nasal_nitric_oxide.var_report.xml,,,,,,,,,2017/09/18,,,,,,,,,,,,,,,,,,,
73,./data/phs001009.v1.pht005352.v1.p1.RBEL_Asthma_Determinants_Subject_Phenotypes.var_report.xml,105,,89,,178,73,,,03/28/2016,178,,73,,,89,,,105,,0,,105,,22.63,,,,0
,./data/phs000828.v1.pht004329.v1.p1.Fibrolamellar_HCC_Genomic_Analysis_Sample_Attributes.var_report.xml,,,,,,,,,09/14/2015,5,,,5,,,,,,0,,,,,,,,,0
4063,./data/phs000910.v1.pht004726.v1.p1.T1DGC_CNV_Pedigree.var_report.xml,,,,,,,,,08/20/2015,8005,,,,,,,,,,,,3942,,,,,,0
64,./data/phs002049.v1.pht010297.v1.p1.Myeloid_Malignancies_Subject_Phenotypes.var_report.xml,64,,58.5,,117,64,,,2020/06/30,117,,53,,,58.5,,,53,,0,,53,,7.778,,,,0
,./data/phs001488.v1.pht007391.v1.p1.drugdis.var_report.xml,,,,,,,,,2018/02/08,,,,,,,,,,,,,,,,,,,
,./data/phs000128.v3.pht000445.v2.p3.simphen046.var_report.xml,3500,,3222,,6443,2943,,,04/29/2016,,,2943,,,3222,,,3500,,0,,,,393.9,,,,
,./data/phs000484.v1.pht002682.v1.p1.Inherited_Kidney_Dysfunction_Sample.var_report.xml,,,,,,,,,06/01/2012,,,,,,,,,,,,,,,,,,,
546,./data/phs000726.v1.pht003778.v1.p1.Myasthenia_Gravis_Sample.var_report.xml,,,,,,,,,10/27/2014,972,,,972,426,,,,,0,,546,426,,,,,,0
,./data/phs001065.v1.pht005422.v1.p1.modrankn.var_report.xml,,,,,,,,,05/24/2016,,,,,,,,,,,,,,,,,,,
8,./data/phs001182.v2.pht005720.v2.p1.Somatic_Mutation_Load_Clone_Cells_Subject.var_report.xml,,,,,,,,,2020/09/18,21,,,,,,,,,,,,13,,,,,,0
,./data/phs000567.v1.pht003079.v1.p1.Solitary_Fibrous_Tumor_Sample.var_report.xml,,,,,,,,,12/17/2012,,,,,,,,,,,,,,,,,,,
,./data/phs000370.v2.pht002384.v1.p1.Head_Neck_Squamous_Cell_Carcinoma_Sample_Attributes.var_report.xml,,,,,,,,,04/14/2014,,,,,,,,,,,,,,,,,,,
6,./data/phs002001.v1.pht010096.v1.p1.Osimertinib_EGFR_LC_Subject.var_report.xml,,,,,,,,,2021/09/28,15,,,,,,,,,,,,9,,,,,,0
6,./data/phs000280.v7.pht004139.v2.p1.NUTV3.var_report.xml,,,,,,,,,2020/06/18,11703,,,,,,,,,,,,6456,,,,,,0
,./data/phs000687.v1.pht003694.v1.p1.Schizophrenia_De_Novo_Mutations_Sample.var_report.xml,,,,,,,,,06/13/2014,,,,,,,,,,,,,,,,,,,
,./data/phs001194.v3.pht005819.v2.p2.CardiacSurgeriesProcedures.var_report.xml,,,,,,,,,2020/07/24,,,,,,,,,,,,,,,,,,,
925,./data/phs002059.v1.pht010421.v1.p1.CIDR_CHD_Subject.var_report.xml,,,,,,,,,2020/12/18,2057,,,,,,,,,,,,960,,,,,,0
6,./data/phs001206.v1.pht007344.v1.p1.BSP_AA_Sample.var_report.xml,,,,,,,,,2018/02/27,7,,,7,6,,,,,0,,6,6,,,,,,0
469,./data/phs001723.v1.pht009725.v1.p1.IBDGC_Repo_EC_Subject.var_report.xml,,,,,,,,,2020/02/04,4793,,,,,,,,,,,,583,,,,,,0
,./data/phs000128.v3.pht000400.v2.p3.simphen001.var_report.xml,3500,,3222,,6443,2943,,,04/29/2016,,,2943,,,3222,,,3500,,0,,,,393.9,,,,
,./data/phs000394.v1.pht002653.v1.p1.APDGC_Subject_Phenotypes.var_report.xml,633,,488.5,,977,633,,,05/24/2012,,,344,,,488.5,,,344,,0,,,,204.4,,,,
,./data/phs000209.v13.pht003091.v3.p3.MESA_Exam5Main.var_report.xml,2345,,2228,,4455,2110,,,11/05/2014,,,2110,,,2228,,,2345,,237,,,,21.21,,,,
,./data/phs000576.v1.pht006142.v1.p1.conclusionofstudyparticipation.var_report.xml,,,,,,,,,05/24/2017,,,,,,,,,,,,,,,,,,,
,./data/phs001972.v1.pht009844.v1.p1.REDS_BSCDC_Sample_Attributes.var_report.xml,,,,,,,,,2020/06/30,,,,2686,1411,,,,,0,,1273,,,,,,,
38,./data/phs002067.v1.pht010408.v1.p1.TLE_Subject.var_report.xml,,,,,,,,,2020/10/21,66,,,,,,,,,,,,27,,,,,,0
,./data/phs001961.v1.pht011030.v1.p1.LungMAP_Sample_Attributes.var_report.xml,,,,,,,,,2021/06/03,,,,137480,4,,,,,0,,6,,,,,,,
,./data/phs000866.v1.pht004622.v1.p1.Bipolar_Disorder_Family_Genomics_Sample_Attributes.var_report.xml,,,,,,,,,03/23/2015,,,,87,42,,,,,0,,45,,,,,,,
,./data/phs002340.v1.pht010938.v1.p1.scAtlas_Gynecological_Malignancies_Subject_Phenotypes.var_report.xml,,,,,,,,,2021/05/11,11,,,,,,,,,,,,11,,,,,,0
,./data/phs001951.v1.pht009784.v1.p1.Relapsed_ALL_Sample_Attributes.var_report.xml,,,,,,,,,2020/09/30,,,,128,,,,,,0,,,,,,,,,
,./data/phs000285.v3.pht001767.v2.p2.E1F09MAS.var_report.xml,,,,,,,,,08/20/2013,,,,,,,,,,,,,,,,,,,
4,./data/phs000777.v1.pht003975.v1.p1.FSGS_CKD_Sample_Attributes.var_report.xml,,,,,,,,,08/20/2014,10,,,10,6,,,,,0,,4,6,,, ,, ,0
,./data/phs000380.v1.pht002458.v1.p1.EMERGE_GWASOM_Phenotype.var_report.xml,,,,,982,199,,,01/13/2012,,,,,,,,,783,,0,,,,,,,,
792,./data/phs000286.v6.pht001974.v2.p2.sbpa.var_report.xml,,,,,,,,,2019/03/11,874,,,,,,,,,,,,508,,,,,,0
12,./data/phs000732.v1.pht003800.v1.p1.L1_Retrotransposon_Asian_Sample.var_report.xml,,,,,,,,,04/14/2014,20,,,20,8,,,,,0,,12,8,,,,,,0
,./data/phs000454.v1.pht002648.v1.p1.HIV_Susceptibility_Subject.var_report.xml,,,,,,,,,06/17/2013,,,,,,,,,,,,,,,,,,,
,./data/phs000574.v1.pht005869.v1.p1.initialhistory.var_report.xml,,,,,,,,,03/06/2017,,,,,,,,,,,,,,,,,,,
,./data/phs000422.v1.pht003224.v1.p1.LungGO_SevereAsthma_Sample.var_report.xml,,,,,,,,,05/14/2013,,,,,,,,,,,,,,,,,,,
,./data/phs002007.v1.pht010434.v1.p1.Innate_Tcells_GEO.var_report.xml,,,,,,,,,2020/07/29,,,,80,,,,,,0,,,,,,,,,
573,./data/phs001741.v1.pht009165.v1.p1.CCDG_TASC_Subject_Phenotypes.var_report.xml,,,,,905,573,,,2020/01/07,905,,,,,,,,34,,0,,34,,,,,,0
,./data/phs001865.v1.pht009610.v1.p1.AAMP_Sample.var_report.xml,,,,,,,,,2019/11/14,552,,,552,122,,,,,0,,,122,,,,,,0
6784,./data/phs000280.v7.pht004029.v2.p1.ABI44.var_report.xml,,,,,,,,,2020/06/18,14940,,,,,,,,,,,,8156,,,,,,0
,./data/phs000621.v1.pht003329.v1.p1.Chronic_Lymphocytic_Leukemia_Trial_Sample.var_report.xml,,,,,,,,,07/09/2013,,,,,,,,,,,,,,,,,,,
32,./data/phs002083.v1.pht010655.v1.p1.TS_ccRCC_Sample.var_report.xml,,,,,,,,,2021/01/07,50,,,50,,,,,,0,,32,,,,,,,0
3,./data/phs000870.v1.pht004548.v1.p1.Alternative_Splicing_Sample.var_report.xml,,,,,,,,,10/15/2015,57,,,57,,,,,,0,,3,,,,,,,0
814,./data/phs001312.v1.pht007201.v1.p1.POAAGG_Subject_Phenotypes.var_report.xml,,,,,,,,,2017/12/07,5188,,,,,,,,,,,,724,,,,,,0
22,./data/phs002088.v2.pht010649.v1.p1.LINCS_DToxS_Subject.var_report.xml,22,,20,,40,22,,,2021/06/16,40,,18,,,20,,,18,,0,,18,,2.828,,,,0
,./data/phs001786.v1.pht008839.v1.p1.SU2C_GEMM_Sample_Attributes.var_report.xml,,,,,,,,,2019/08/01,,,,137,19,,,,,0,,17,,,,,,,
,./data/phs000414.v1.pht002730.v1.p1.Core_Binding_Factor_AML_Sample.var_report.xml,,,,,,,,,05/11/2012,,,,,,,,,,,,,,,,,,,
,./data/phs001907.v1.pht009582.v1.p1.CPTAC_MiProt_Sample.var_report.xml,,,,,,,,,2019/10/30,58,,,58,14,,,,,0,,,14,,,,,,0
,./data/phs000589.v1.pht009188.v1.p1.followup_comorbidity_form.var_report.xml,,,,,,,,,2019/06/14,,,,,,,,,,,,,,,,,,,
91,./data/phs001247.v1.pht008296.v1.p1.GMKF_CCDD_Subject.var_report.xml,,,,,,,,,2018/08/13,899,,,,,,,,,,,,90,,,,,,0
,./data/phs001156.v2.pht007051.v1.p1.EVE_Sample_Attributes.var_report.xml,,,,,,,,,2017/10/20,,,,,,,,,,,,,,,,,,,
,./data/phs001951.v1.pht009782.v1.p1.Relapsed_ALL_Subject.var_report.xml,,,,,,,,,2020/09/30,45,,,,,,,,,,,,,,,,,,0
94,./data/phs000909.v1.pht005250.v1.p1.NEPC_Subject_Phenotypes.var_report.xml,,,,,,,,,01/15/2016,94,,,,,,,,,,,,,,,,,,0
,./data/phs000086.v3.pht000338.v1.p1.EDIC_f0702.var_report.xml,,,,,,,,,11/04/2014,,,,,,,,,,,,,,,,,,,
,./data/phs001576.v2.pht008215.v2.p2.P6705_ANTHROPOMETRIC_DATA.var_report.xml,,,,,,,,,2019/09/27,,,,,,,,,,,,,,,,,,,
,./data/phs001288.v1.pht006769.v1.p1.final_status.var_report.xml,,,,,0,,,,2017/10/19,,,,,,,,,,,7,,,,,,,,
575,./data/phs001475.v1.pht007583.v1.p1.Infection_Malnutrition_Bangladesh_Sample.var_report.xml,,,,,,,,,2018/08/18,1093,,,1093,512,,,,,0,,575,512,,,,,,0
,./data/phs000007.v32.pht000674.v7.p13.platagg1_5s.var_report.xml,,,,,,,,,2020/12/21,,,,,,,,,,,,,,,,,,,
,./data/phs000285.v3.pht001752.v2.p2.E1CATECH.var_report.xml,,,,,,,,,08/20/2013,,,,,,,,,,,,,,,,,,,
,./data/phs000007.v32.pht005151.v1.p13.t_bmdhs_ex02_2_0992s.var_report.xml,,,,,,,,,2020/12/21,,,,,,,,,,,,,,,,,,,
990,./data/phs001315.v1.pht006192.v1.p1.CIDR_GECCO_Colorectal_Cancer_GxE_Sample.var_report.xml,,,,,,,,,2018/05/18,9101,,,9101,710,,,,,0,,990,710,,,,,,0
,./data/phs000007.v32.pht000030.v9.p13.ex1_1s.var_report.xml,,,,,,,,,2020/12/21,,,,,,,,,,,,,,,,,,,
,./data/phs000590.v1.pht008286.v1.p1.unscheduled_visit_form.var_report.xml,,,,,,,,,2018/08/03,,,,,,,,,,,,,,,,,,,
,./data/phs002238.v1.pht011522.v1.p1.Beat_Childhood_Cancer_Sample_Attributes.var_report.xml,,,,,,,,,2021/10/04,,,,683,81,,,,,0,,121,,,,,,,
938,./data/phs000286.v6.pht008790.v1.p2.tobb.var_report.xml,,,,,,,,,2019/03/11,690,,,,,,,,,,,,893,,,,,,0
,./data/phs000776.v1.pht003950.v1.p1.MCCD_Sample_Attributes.var_report.xml,,,,,,,,,08/04/2014,,,,33,8,,,,,0,,7,,,,,,,
161,./data/phs001559.v1.pht007663.v1.p1.Oxycodone_Abuse_Subject_Phenotypes.var_report.xml,161,,95,,190,161,,,2018/03/20,190,,29,,,95,,,29,,0,,29,,93.34,,,,0
,./data/phs001194.v3.pht005822.v2.p2.Gender.var_report.xml,7253,,4571,,54,7253,,,2020/07/24,,,23,,,6459,,,6459,,0,,,,5.657,,,,
,./data/phs000285.v3.pht001615.v2.p2.B2F09MOT.var_report.xml,,,,,,,,,08/20/2013,,,,,,,,,,,,,,,,,,,
,./data/phs000249.v2.pht001878.v2.p1.Brain_QTL_GEO.var_report.xml,,,,,,,,,04/16/2014,,,,,,,,,,,,,,,,,,,
,./data/phs000244.v1.pht001521.v1.p1.Miller_Syndrome_Exome_Sample.var_report_2010_07_14.xml,,,,,,,,,07/14/2010,,,,,,,,,,,,,,,,,,,
,./data/phs000616.v2.pht003368.v2.p2.VIVA_LA_FAMILIA_Subject.var_report.xml,,,,,,,,,07/15/2015,,,,,,,,,,,,,,,,,,,
,./data/phs000200.v9.pht002752.v2.p3.f154_rel1.var_report.xml,,,,,,,,,11/08/2013,,,,,,,,,,,,,,,,,,,
,./data/phs001607.v3.pht010152.v3.p2.TOPMed_WGS_IPF_Sample_Attributes.var_report.xml,,,,,,,,,2021/07/29,,,,97,723,,,,,0,,52,,,,,,,
2720,./data/phs001387.v3.pht008968.v2.p1.TOPMed_WGS_THRV_Pedigree.var_report.xml,2747,,2734,,5467,2720,,,2021/06/10,5467,,2720,,,2734,,,2747,,0,,2747,,26.16,,,,0
,./data/phs001279.v1.pht007207.v1.p1.demographics_and_referral.var_report.xml,,,,,38,15,,,2017/12/08,,,,,,,,,23,,0,,,,,,,,
,./data/phs000825.v1.pht004351.v1.p1.HUES64_HUES63_Sequencing_Sample.var_report.xml,,,,,,,,,11/18/2014,2,,,2,,,,,,0,,,,,,,,,0
,./data/phs001264.v1.pht007899.v1.p1.CD47_Breast_Cancer_Subject.var_report.xml,,,,,,,,,2018/05/03,4,,,,,,,,,,,,4,,,,,,0
,./data/phs001295.v2.pht006239.v2.p1.registration.var_report.xml,,,,,,,,,2019/04/19,,,,,,,,,,,,,,,,,,,
2,./data/phs001325.v3.pht006352.v2.p1.iPSCORE_WGS_Subject_Phenotypes.var_report.xml,2,,2,,3,2,,,2019/11/22,3,,2,,,2,,,152,,0,,152,,24.04,,,,0
,./data/phs000588.v1.pht009297.v1.p1.fu_medical_history_form.var_report.xml,,,,,,,,,2019/07/26,,,,,,,,,,,,,,,,,,,
,./data/phs000182.v2.pht000797.v1.p1.AMD_MMAP_Sample.var_report_2010_08_06.xml,,,,,,,,,08/06/2010,,,,,,,,,,,,,,,,,,,
6120,./data/phs000280.v7.pht004062.v2.p1.DERIVE2_10.var_report.xml,,,,,,,,,2020/06/18,13530,,,,,,,,,,,,7410,,,,,,0
4,./data/phs002048.v2.pht010316.v1.p1.SLE_Subject_Phenotypes.var_report.xml,8,,8.5,,8,4,,,2021/03/17,8,,8,,,8.5,,,8,,0,,8,,8.485,,,,0
11,./data/phs001729.v2.pht010128.v1.p1.TOPMed_WGS_CARE_CLIC_Subject_Phenotypes.var_report.xml,,,,,19,11,,,2021/08/26,19,,,,,,,,8,,0,,8,,,,,,0
,./data/phs001311.v1.pht007922.v1.p1.registration.var_report.xml,,,,,,,,,2018/05/15,,,,,,,,,,,,,,,,,,,
,./data/phs001101.v1.pht005367.v1.p1.MIGen_MDC_Subject_Phenotypes.var_report.xml,599,,540.5,,539,599,,,05/09/2016,,,482,,,540.5,,,482,,0,,,,82.73,,,,
260,./data/phs001394.v1.pht006949.v1.p1.GUARDIAN_HTN_IR_Subject_Phenotypes.var_report.xml,387,,323.5,,647,260,,,2017/09/22,647,,260,,,323.5,,,387,,0,,387,,89.8,,,,0
,./data/phs000007.v32.pht000085.v8.p13.fib1_6s.var_report.xml,,,,,,,,,2020/12/21,,,,,,,,,,,,,,,,,,,
,./data/phs000200.v9.pht003398.v1.p3.f45_rel2.var_report.xml,,,,,,,,,11/08/2013,,,,,,,,,,,,,,,,,,,
3,./data/phs001107.v1.pht005489.v1.p1.VHL_Renal_Tumors_Sample.var_report.xml,,,,,,,,,05/26/2016,51,,,51,3,,,,,0,,3,3,,,,,,0
,./data/phs000433.v1.pht002434.v1.p1.SIGNET_Pedigree.var_report.xml,930,,99,,94,871,,,04/04/2012,,,96,,,99,,,930,,0,,,,7.778,,,,
,./data/phs001666.v1.pht008467.v1.p1.Alisertib_PC_Sample_Attributes.var_report.xml,,,,,,,,,2018/10/22,,,,64,,,,,,0,,49,,,,,,,
6,./data/phs000280.v7.pht004136.v2.p1.MSRD04.var_report.xml,,,,,,,,,2020/06/18,12,,,,,,,,,,,,6019,,,,,,0
,./data/phs000285.v3.pht001594.v2.p2.AFLWUP1.var_report.xml,,,,,,,,,08/20/2013,,,,,,,,,,,,,,,,,,,
11,./data/phs001158.v2.pht005593.v2.p1.Human_Dorsal_Root_Ganglion_Sample.var_report.xml,,,,,,,,,2019/02/05,4,,,4,6,,,,,0,,11,6,,,,,,0
,./data/phs000128.v3.pht000527.v2.p3.simphen128.var_report.xml,3500,,3222,,6443,2943,,,04/29/2016,,,2943,,,3222,,,3500,,0,,,,393.9,,,,
,./data/phs001201.v2.pht007559.v1.p1.Microbiome.var_report.xml,,,,,,,,,2019/08/18,,,,41,22,,,,,0,,19,,,,,,,
71,./data/phs001406.v1.pht007743.v1.p1.acute_topiramate_surveyds.var_report.xml,,,,,,,,,2019/10/11,150,,,,,,,,,,,,79,,,,,,0
,./data/phs000589.v1.pht009176.v1.p1.angiogram_leftlowerextremity.var_report.xml,,,,,,,,,2019/06/14,,,,,,,,,,,,,,,,,,,
6,./data/phs000280.v7.pht006426.v1.p1.CES.var_report.xml,,,,,,,,,2020/06/18,5499,,,,,,,,,,,,8,,,,,,0
85,./data/phs001554.v1.pht007608.v1.p1.GECCO_CRC_Susceptibility_Sample.var_report.xml,,,,,,,,,2018/03/09,965,,,965,90,,,,,0,,85,90,,,,,,0
,./data/phs000209.v13.pht004321.v1.p3.MESA_AncilMesaNeighborSESExam1.var_report.xml,,,,,,,,,11/05/2014,,,,,,,,,,,,,,,,,,,
,./data/phs000535.v1.pht002960.v1.p1.Bladder_Cancer_Sample_Attributes.var_report.xml,,,,,,,,,09/11/2012,,,,,,,,,,,,,,,,,,,
,./data/phs000007.v32.pht001177.v10.p13.fhorm_2005s.var_report.xml,,,,,,,,,2020/12/21,,,,,,,,,,,,,,,,,,,
,./data/phs000592.v1.pht006580.v1.p1.affectedfamilymembers.var_report.xml,,,,,72,95,,,07/12/2017,,,,,,,,,82,,33,,,,,,,,
612,./data/phs000286.v6.pht008779.v1.p2.rdfa.var_report.xml,,,,,,,,,2019/03/11,768,,,,,,,,,,,,84,,,,,,0
831,./data/phs001810.v1.pht009066.v1.p1.COCCaINE_Sample.var_report.xml,,,,,,,,,2019/07/01,884,,,884,716,,,,,0,,831,716,,,,,,0
,./data/phs000723.v1.pht005212.v1.p1.Cervical_Adenocarcinoma_Chinese_Subject_Phenotypes.var_report.xml,15,,15,,15,,,,2020/07/10,15,,15,,,15,,,15,,0,,15,,,,,,0
5,./data/phs002614.v1.pht011589.v1.p1.BWS_HB_Sample.var_report.xml,,,,,,,,,2021/09/30,5,,,5,7,,,,,0,,5,7,,,,,,0
62,./data/phs000286.v6.pht008726.v1.p2.allevtchd.var_report.xml,,,,,,,,,2019/03/11,98,,,,,,,,,,,,9,,,,,,0
,./data/phs001535.v1.pht008292.v1.p1.DDP_Subject.var_report.xml,,,,,,,,,2018/08/13,34,,,,,,,,,,,,34,,,,,,0
,./data/phs000636.v1.pht003426.v1.p1.Familial_Intracranial_Aneurysm_Sequence_Pedigree.var_report.xml,5,,4.5,,9,4,,,08/09/2013,,,4,,,4.5,,,5,,0,,,,8.485,,,,
6,./data/phs000280.v7.pht004123.v2.p1.LIPC04.var_report.xml,,,,,,,,,2020/06/18,12054,,,,,,,,,,,,6623,,,,,,0
75,./data/phs001767.v1.pht008660.v1.p1.GC_miRNA_Korean_Sample.var_report.xml,,,,,,,,,2019/01/29,98,,,98,55,,,,,0,,75,55,,,,,,0
242,./data/phs002632.v1.pht011607.v1.p1.AA_KRT82_Subject_Phenotypes.var_report.xml,,,,,,,,,2021/10/19,849,,,,,,,,,,,,607,,,,,,0
,./data/phs000285.v3.pht001856.v2.p2.F2F09MAD.var_report.xml,,,,,,,,,08/20/2013,,,,,,,,,,,,,,,,,,,
,./data/phs001695.v1.pht008498.v1.p1.UCSF_CRH_Subject_Phenotypes.var_report.xml,,,,,,,,,2018/10/24,10,,,,,,,,,,,,10,,,,,,0
,./data/phs000017.v3.pht000317.v1.p1.DIGS4_DiagnosisPage1.var_report_2008_11_26.xml,,,,,,,,,Wed Nov 26 07:45:57 2008,,,,,,,,,,,,,,,,,,,
,./data/phs001326.v1.pht007803.v1.p1.p6902_17417_baselinea.var_report.xml,,,,,,,,,2018/04/16,,,,,,,,,,,,,,,,,,,
6842,./data/phs000918.v1.pht004747.v1.p1.IPDGC_NeuroX_Subject.var_report.xml,,,,,,,,,06/10/2015,5862,,,,,,,,,,,,4560,,,,,,0
59,./data/phs000554.v1.pht003194.v1.p1.CRPC_Subject.var_report.xml,,,,,,,,,2017/09/06,59,,,,,,,,,,,,,,,,,,0
,./data/phs000171.v1.pht000752.v1.p1.MS_DATA_ELIG.var_report_2009_12_11.xml,,,,,,,,,12/11/2009,,,,,,,,,,,,,,,,,,,
,./data/phs000521.v2.pht007035.v2.p1.ae_mro_review.var_report.xml,,,,,,,,,2020/03/13,,,,,,,,,,,,,,,,,,,
,./data/phs000589.v1.pht009193.v1.p1.lvv_physical_exam.var_report.xml,,,,,,,,,2019/06/14,,,,,,,,,,,,,,,,,,,
9,./data/phs001038.v1.pht005207.v1.p1.Melanoma_DNMTi_Immunotherapy_Sample.var_report.xml,,,,,,,,,02/23/2016,20,,,20,11,,,,,0,,9,11,,,,,,0
,./data/phs001890.v1.pht009544.v1.p1.CIViC_smMIPs_Subject.var_report.xml,,,,,,,,,2020/05/01,,,,,,,,,,,,,,,,,,,
,./data/phs001311.v1.pht007917.v1.p1.CINCH_5306_Subject.var_report.xml,,,,,,,,,2018/05/15,,,,,,,,,,,,,,,,,,,
82,./data/phs001825.v1.pht009047.v1.p1.5UTR_Mutations_PC_Subject.var_report.xml,,,,,,,,,2019/05/15,82,,,,,,,,,,,,,,,,,,0
,./data/phs000086.v3.pht000212.v1.p1.DCCT_ms7exf10.var_report.xml,761,,720.5,,1441,761,,,11/04/2014,,,680,,,720.5,,,680,,0,,,,57.28,,,,
